run_id,production_date,shift_id,machine_id,product_id,operator_id,planned_time_min,run_time_min,total_count,good_count,scrap_count
RUN03695,2024-11-06,T2,M01,P04,OP17,480,472,2360,2261,99
RUN03696,2024-11-06,T2,M02,P04,OP08,480,301,1272,1235,37
RUN03697,2024-11-06,T2,M03,P05,OP02,480,331,949,901,48
RUN03698,2024-11-06,T2,M04,P03,OP05,480,366,1037,985,52
RUN03699,2024-11-06,T2,M05,P01,OP02,480,394,2712,2712,0
RUN03700,2024-11-06,T2,M06,P02,OP05,480,372,4308,4108,200
RUN03701,2024-11-06,T2,M08,P04,OP02,480,317,1135,1104,31
RUN03702,2024-11-06,T2,M09,P05,OP17,480,452,2508,2487,21
RUN03703,2024-11-06,T2,M10,P03,OP11,480,285,860,814,46
RUN03704,2024-11-06,T2,M11,P05,OP02,480,450,1051,1027,24
RUN03705,2024-11-06,T2,M12,P01,OP05,480,339,588,538,50
RUN03706,2024-11-06,T3,M01,P02,OP15,480,326,1522,1500,22
RUN03707,2024-11-06,T3,M02,P02,OP06,480,364,1533,1441,92
RUN03708,2024-11-06,T3,M03,P01,OP06,480,393,1050,1050,0
RUN03709,2024-11-06,T3,M04,P01,OP09,480,349,948,902,46
RUN03710,2024-11-06,T3,M05,P03,OP06,480,424,2837,2781,56
RUN03711,2024-11-06,T3,M06,P03,OP15,480,395,4376,4206,170
RUN03712,2024-11-06,T3,M07,P05,OP06,480,391,1564,1524,40
RUN03713,2024-11-06,T3,M08,P05,OP06,480,390,1536,1439,97
RUN03714,2024-11-06,T3,M09,P01,OP09,480,414,2243,2226,17
RUN03715,2024-11-06,T3,M10,P03,OP15,480,408,1253,1173,80
RUN03716,2024-11-06,T3,M11,P03,OP03,480,420,909,902,7
RUN03717,2024-11-06,T3,M12,P05,OP18,480,360,663,609,54
RUN03718,2024-11-07,T1,M01,P03,OP04,480,395,1772,1672,100
RUN03719,2024-11-07,T1,M02,P03,OP01,480,344,1629,1572,57
RUN03720,2024-11-07,T1,M03,P01,OP13,480,394,1110,1032,78
RUN03721,2024-11-07,T1,M04,P05,OP01,480,352,939,864,75
RUN03722,2024-11-07,T1,M05,P01,OP16,480,398,2872,2822,50
RUN03723,2024-11-07,T1,M06,P03,OP16,480,374,4243,4115,128
RUN03724,2024-11-07,T1,M07,P04,OP04,480,444,1580,1537,43
RUN03725,2024-11-07,T1,M08,P01,OP04,480,355,1292,1215,77
RUN03726,2024-11-07,T1,M09,P03,OP07,480,462,2624,2522,102
RUN03727,2024-11-07,T1,M10,P01,OP10,480,416,1243,1235,8
RUN03728,2024-11-07,T1,M11,P04,OP01,480,448,1003,991,12
RUN03729,2024-11-07,T1,M12,P03,OP07,480,358,659,590,69
RUN03730,2024-11-07,T2,M01,P05,OP11,480,427,2043,1957,86
RUN03731,2024-11-07,T2,M02,P04,OP14,480,383,1829,1795,34
RUN03732,2024-11-07,T2,M03,P01,OP17,480,457,1201,1139,62
RUN03733,2024-11-07,T2,M04,P05,OP11,480,355,928,863,65
RUN03734,2024-11-07,T2,M05,P03,OP08,480,430,3225,3225,0
RUN03735,2024-11-07,T2,M06,P05,OP11,480,267,2990,2864,126
RUN03736,2024-11-07,T2,M07,P03,OP02,480,398,1460,1444,16
RUN03737,2024-11-07,T2,M08,P03,OP05,480,377,1216,1148,68
RUN03738,2024-11-07,T2,M09,P01,OP05,480,398,2382,2288,94
RUN03739,2024-11-07,T2,M10,P03,OP05,480,405,1220,1105,115
RUN03740,2024-11-07,T2,M11,P05,OP05,480,425,957,957,0
RUN03741,2024-11-07,T2,M12,P04,OP05,480,370,653,604,49
RUN03742,2024-11-07,T3,M01,P04,OP12,480,384,1765,1698,67
RUN03743,2024-11-07,T3,M02,P05,OP18,480,342,1684,1627,57
RUN03744,2024-11-07,T3,M03,P04,OP15,480,448,1218,1192,26
RUN03745,2024-11-07,T3,M04,P03,OP12,480,282,665,614,51
RUN03746,2024-11-07,T3,M05,P04,OP06,480,417,3108,3108,0
RUN03747,2024-11-07,T3,M06,P05,OP09,480,389,4311,4128,183
RUN03748,2024-11-07,T3,M07,P03,OP12,480,422,1455,1417,38
RUN03749,2024-11-07,T3,M08,P04,OP03,480,288,997,968,29
RUN03750,2024-11-07,T3,M09,P03,OP18,480,325,1816,1816,0
RUN03751,2024-11-07,T3,M10,P01,OP09,480,300,875,853,22
RUN03752,2024-11-07,T3,M11,P05,OP09,480,420,915,905,10
RUN03753,2024-11-07,T3,M12,P03,OP06,480,363,650,600,50
RUN03754,2024-11-08,T1,M02,P01,OP10,480,336,1482,1463,19
RUN03755,2024-11-08,T1,M03,P02,OP01,480,423,1135,1069,66
RUN03756,2024-11-08,T1,M04,P03,OP10,480,345,903,882,21
RUN03757,2024-11-08,T1,M05,P01,OP07,480,389,2914,2900,14
RUN03758,2024-11-08,T1,M06,P04,OP10,480,377,3933,3654,279
RUN03759,2024-11-08,T1,M07,P04,OP13,480,390,1508,1441,67
RUN03760,2024-11-08,T1,M08,P05,OP01,480,357,1268,1203,65
RUN03761,2024-11-08,T1,M09,P03,OP16,480,411,2210,2139,71
RUN03762,2024-11-08,T1,M11,P03,OP04,480,415,911,886,25
RUN03763,2024-11-08,T2,M01,P02,OP14,480,419,1998,1998,0
RUN03764,2024-11-08,T2,M02,P05,OP11,480,397,1790,1738,52
RUN03765,2024-11-08,T2,M03,P04,OP05,480,368,1070,1041,29
RUN03766,2024-11-08,T2,M04,P03,OP08,480,347,887,810,77
RUN03767,2024-11-08,T2,M05,P04,OP08,480,405,2996,2996,0
RUN03768,2024-11-08,T2,M06,P01,OP11,480,329,3608,3585,23
RUN03769,2024-11-08,T2,M07,P01,OP02,480,315,1131,1096,35
RUN03770,2024-11-08,T2,M08,P03,OP17,480,373,1343,1286,57
RUN03771,2024-11-08,T2,M09,P04,OP14,480,442,2544,2516,28
RUN03772,2024-11-08,T2,M10,P02,OP08,480,417,1285,1225,60
RUN03773,2024-11-08,T3,M01,P02,OP06,480,430,2007,1907,100
RUN03774,2024-11-08,T3,M02,P05,OP06,480,265,1244,1185,59
RUN03775,2024-11-08,T3,M03,P03,OP03,480,414,1200,1153,47
RUN03776,2024-11-08,T3,M04,P03,OP09,480,354,881,827,54
RUN03777,2024-11-08,T3,M05,P03,OP15,480,422,3099,3086,13
RUN03778,2024-11-08,T3,M06,P03,OP12,480,417,4599,4362,237
RUN03779,2024-11-08,T3,M07,P01,OP03,480,346,1264,1217,47
RUN03780,2024-11-08,T3,M08,P01,OP18,480,365,1316,1256,60
RUN03781,2024-11-08,T3,M09,P01,OP18,480,389,2136,2085,51
RUN03782,2024-11-08,T3,M10,P01,OP09,480,366,1138,1101,37
RUN03783,2024-11-08,T3,M11,P01,OP15,480,368,769,764,5
RUN03784,2024-11-08,T3,M12,P03,OP03,480,328,617,584,33
RUN03785,2024-11-09,T1,M01,P03,OP10,480,431,2155,2102,53
RUN03786,2024-11-09,T1,M03,P01,OP07,480,301,863,849,14
RUN03787,2024-11-09,T1,M05,P01,OP13,480,413,2957,2957,0
RUN03788,2024-11-09,T1,M08,P05,OP01,480,332,1264,1171,93
RUN03789,2024-11-09,T1,M09,P03,OP04,480,351,1798,1798,0
RUN03790,2024-11-09,T1,M10,P04,OP16,480,375,1093,1051,42
RUN03791,2024-11-09,T2,M01,P01,OP17,480,350,1569,1541,28
RUN03792,2024-11-09,T2,M03,P03,OP08,480,366,1023,989,34
RUN03793,2024-11-09,T2,M04,P03,OP05,480,377,1040,976,64
RUN03794,2024-11-09,T2,M05,P05,OP14,480,467,3250,3147,103
RUN03795,2024-11-09,T2,M09,P01,OP17,480,389,2170,2138,32
RUN03796,2024-11-09,T2,M12,P03,OP05,480,330,540,505,35
RUN03797,2024-11-09,T3,M01,P05,OP09,480,470,2321,2245,76
RUN03798,2024-11-09,T3,M03,P03,OP12,480,406,1146,1092,54
RUN03799,2024-11-09,T3,M04,P03,OP03,480,401,959,912,47
RUN03800,2024-11-09,T3,M06,P02,OP12,480,430,4535,4486,49
RUN03801,2024-11-09,T3,M07,P03,OP18,480,397,1400,1383,17
RUN03802,2024-11-09,T3,M08,P01,OP15,480,344,1209,1100,109
RUN03803,2024-11-09,T3,M09,P04,OP12,480,441,2438,2375,63
RUN03804,2024-11-09,T3,M11,P03,OP15,480,394,925,909,16
RUN03805,2024-11-09,T3,M12,P04,OP06,480,367,624,578,46
RUN03806,2024-11-10,T1,M01,P03,OP16,480,448,2174,2095,79
RUN03807,2024-11-10,T1,M02,P04,OP04,480,350,1474,1447,27
RUN03808,2024-11-10,T1,M03,P01,OP13,480,337,946,906,40
RUN03809,2024-11-10,T1,M04,P05,OP13,480,358,926,852,74
RUN03810,2024-11-10,T1,M05,P03,OP10,480,392,2905,2905,0
RUN03811,2024-11-10,T1,M06,P04,OP04,480,393,4268,4268,0
RUN03812,2024-11-10,T1,M08,P01,OP07,480,398,1466,1356,110
RUN03813,2024-11-10,T1,M10,P03,OP10,480,374,1161,1121,40
RUN03814,2024-11-10,T2,M04,P05,OP05,480,288,775,714,61
RUN03815,2024-11-10,T2,M06,P02,OP14,480,267,2992,2905,87
RUN03816,2024-11-10,T2,M07,P03,OP14,480,408,1545,1507,38
RUN03817,2024-11-10,T2,M10,P02,OP08,480,375,1134,1107,27
RUN03818,2024-11-10,T2,M11,P03,OP05,480,425,953,953,0
RUN03819,2024-11-10,T3,M03,P05,OP15,480,475,1292,1202,90
RUN03820,2024-11-10,T3,M04,P02,OP15,480,375,955,885,70
RUN03821,2024-11-10,T3,M05,P03,OP09,480,425,2982,2979,3
RUN03822,2024-11-10,T3,M08,P02,OP09,480,373,1333,1229,104
RUN03823,2024-11-10,T3,M09,P03,OP06,480,375,2059,2059,0
RUN03824,2024-11-10,T3,M10,P05,OP15,480,432,1348,1288,60
RUN03825,2024-11-10,T3,M11,P03,OP18,480,409,939,895,44
RUN03826,2024-11-10,T3,M12,P01,OP18,480,268,504,476,28
RUN03827,2024-11-11,T1,M01,P02,OP07,480,416,1973,1973,0
RUN03828,2024-11-11,T1,M02,P05,OP13,480,290,1367,1338,29
RUN03829,2024-11-11,T1,M03,P05,OP13,480,416,1150,1106,44
RUN03830,2024-11-11,T1,M04,P01,OP07,480,331,913,861,52
RUN03831,2024-11-11,T1,M05,P03,OP01,480,385,2813,2803,10
RUN03832,2024-11-11,T1,M06,P02,OP07,480,390,4342,4278,64
RUN03833,2024-11-11,T1,M09,P03,OP07,480,418,2298,2258,40
RUN03834,2024-11-11,T1,M12,P03,OP16,480,394,709,640,69
RUN03835,2024-11-11,T2,M01,P02,OP14,480,404,1862,1862,0
RUN03836,2024-11-11,T2,M03,P03,OP14,480,386,1064,1015,49
RUN03837,2024-11-11,T2,M04,P05,OP08,480,452,1195,1098,97
RUN03838,2024-11-11,T2,M05,P04,OP08,480,420,3080,3080,0
RUN03839,2024-11-11,T2,M06,P04,OP17,480,364,4162,3905,257
RUN03840,2024-11-11,T2,M07,P03,OP08,480,363,1361,1294,67
RUN03841,2024-11-11,T2,M08,P03,OP11,480,377,1412,1407,5
RUN03842,2024-11-11,T2,M09,P05,OP05,480,438,2329,2299,30
RUN03843,2024-11-11,T2,M10,P03,OP11,480,370,1106,1071,35
RUN03844,2024-11-11,T2,M11,P01,OP17,480,332,720,707,13
RUN03845,2024-11-11,T3,M01,P01,OP03,480,343,1670,1603,67
RUN03846,2024-11-11,T3,M03,P03,OP06,480,391,1153,1097,56
RUN03847,2024-11-11,T3,M04,P01,OP12,480,382,1038,981,57
RUN03848,2024-11-11,T3,M05,P04,OP18,480,419,3056,3039,17
RUN03849,2024-11-11,T3,M06,P02,OP06,480,382,4319,4225,94
RUN03850,2024-11-11,T3,M07,P03,OP09,480,394,1550,1514,36
RUN03851,2024-11-11,T3,M08,P02,OP03,480,374,1241,1166,75
RUN03852,2024-11-11,T3,M09,P05,OP15,480,420,2304,2242,62
RUN03853,2024-11-11,T3,M10,P01,OP09,480,391,1151,1116,35
RUN03854,2024-11-11,T3,M11,P02,OP06,480,431,940,934,6
RUN03855,2024-11-11,T3,M12,P03,OP15,480,323,579,526,53
RUN03856,2024-11-12,T1,M01,P03,OP13,480,407,1874,1861,13
RUN03857,2024-11-12,T1,M02,P04,OP10,480,373,1632,1472,160
RUN03858,2024-11-12,T1,M03,P01,OP07,480,377,1015,975,40
RUN03859,2024-11-12,T1,M04,P01,OP04,480,378,893,874,19
RUN03860,2024-11-12,T1,M05,P04,OP01,480,415,2899,2899,0
RUN03861,2024-11-12,T1,M06,P03,OP07,480,407,4568,4512,56
RUN03862,2024-11-12,T1,M07,P03,OP10,480,407,1455,1455,0
RUN03863,2024-11-12,T1,M08,P04,OP04,480,373,1366,1259,107
RUN03864,2024-11-12,T1,M09,P04,OP01,480,430,2511,2511,0
RUN03865,2024-11-12,T1,M10,P02,OP16,480,375,1103,1082,21
RUN03866,2024-11-12,T1,M11,P03,OP07,480,463,1029,1029,0
RUN03867,2024-11-12,T1,M12,P05,OP16,480,361,599,568,31
RUN03868,2024-11-12,T2,M01,P03,OP17,480,456,2280,2191,89
RUN03869,2024-11-12,T2,M02,P01,OP02,480,331,1622,1505,117
RUN03870,2024-11-12,T2,M03,P01,OP11,480,381,1016,941,75
RUN03871,2024-11-12,T2,M04,P01,OP02,480,386,1118,1063,55
RUN03872,2024-11-12,T2,M05,P03,OP11,480,464,3324,3283,41
RUN03873,2024-11-12,T2,M06,P04,OP08,480,357,4014,3821,193
RUN03874,2024-11-12,T2,M08,P02,OP02,480,347,1245,1194,51
RUN03875,2024-11-12,T2,M09,P02,OP14,480,419,2337,2282,55
RUN03876,2024-11-12,T2,M12,P05,OP08,480,326,562,542,20
RUN03877,2024-11-12,T3,M01,P03,OP12,480,386,1870,1830,40
RUN03878,2024-11-12,T3,M02,P05,OP06,480,370,1715,1652,63
RUN03879,2024-11-12,T3,M03,P04,OP06,480,357,944,921,23
RUN03880,2024-11-12,T3,M04,P05,OP06,480,361,1075,1034,41
RUN03881,2024-11-12,T3,M05,P04,OP06,480,442,3169,3160,9
RUN03882,2024-11-12,T3,M06,P01,OP06,480,340,3575,3339,236
RUN03883,2024-11-12,T3,M07,P01,OP12,480,351,1238,1196,42
RUN03884,2024-11-12,T3,M08,P05,OP15,480,293,1030,1030,0
RUN03885,2024-11-12,T3,M09,P05,OP12,480,452,2516,2453,63
RUN03886,2024-11-12,T3,M10,P04,OP09,480,305,875,846,29
RUN03887,2024-11-12,T3,M11,P04,OP03,480,380,849,808,41
RUN03888,2024-11-12,T3,M12,P01,OP06,480,341,610,587,23
RUN03889,2024-11-13,T1,M01,P02,OP04,480,407,1913,1913,0
RUN03890,2024-11-13,T1,M02,P02,OP10,480,413,1747,1715,32
RUN03891,2024-11-13,T1,M03,P05,OP07,480,363,1036,964,72
RUN03892,2024-11-13,T1,M04,P03,OP10,480,329,817,766,51
RUN03893,2024-11-13,T1,M05,P05,OP04,480,405,2787,2787,0
RUN03894,2024-11-13,T1,M06,P04,OP07,480,343,3743,3621,122
RUN03895,2024-11-13,T1,M07,P03,OP16,480,380,1396,1382,14
RUN03896,2024-11-13,T1,M09,P01,OP04,480,388,2211,2211,0
RUN03897,2024-11-13,T1,M10,P04,OP07,480,370,1218,1146,72
RUN03898,2024-11-13,T1,M11,P05,OP10,480,450,992,975,17
RUN03899,2024-11-13,T1,M12,P04,OP07,480,341,599,560,39
RUN03900,2024-11-13,T2,M01,P02,OP17,480,433,2076,1984,92
RUN03901,2024-11-13,T2,M02,P01,OP11,480,385,1649,1574,75
RUN03902,2024-11-13,T2,M03,P02,OP17,480,368,955,946,9
RUN03903,2024-11-13,T2,M04,P04,OP02,480,368,999,960,39
RUN03904,2024-11-13,T2,M05,P05,OP05,480,429,2810,2810,0
RUN03905,2024-11-13,T2,M06,P04,OP08,480,408,4362,4238,124
RUN03906,2024-11-13,T2,M07,P04,OP05,480,423,1506,1436,70
RUN03907,2024-11-13,T2,M08,P04,OP17,480,374,1330,1257,73
RUN03908,2024-11-13,T2,M09,P01,OP02,480,431,2282,2239,43
RUN03909,2024-11-13,T2,M10,P05,OP05,480,366,1201,1185,16
RUN03910,2024-11-13,T2,M11,P05,OP14,480,456,1035,981,54
RUN03911,2024-11-13,T2,M12,P04,OP02,480,348,581,529,52
RUN03912,2024-11-13,T3,M01,P02,OP15,480,445,2029,1952,77
RUN03913,2024-11-13,T3,M02,P03,OP06,480,424,1832,1800,32
RUN03914,2024-11-13,T3,M03,P04,OP03,480,392,1176,1158,18
RUN03915,2024-11-13,T3,M04,P01,OP03,480,345,943,904,39
RUN03916,2024-11-13,T3,M05,P03,OP15,480,399,2970,2970,0
RUN03917,2024-11-13,T3,M06,P02,OP06,480,356,4120,4080,40
RUN03918,2024-11-13,T3,M08,P04,OP03,480,357,1293,1201,92
RUN03919,2024-11-13,T3,M09,P04,OP18,480,397,2264,2245,19
RUN03920,2024-11-13,T3,M10,P05,OP15,480,392,1168,1105,63
RUN03921,2024-11-13,T3,M11,P01,OP09,480,475,1047,1044,3
RUN03922,2024-11-13,T3,M12,P01,OP15,480,359,664,638,26
RUN03923,2024-11-14,T1,M01,P03,OP13,480,344,1554,1477,77
RUN03924,2024-11-14,T1,M02,P01,OP04,480,375,1757,1640,117
RUN03925,2024-11-14,T1,M03,P03,OP16,480,446,1249,1190,59
RUN03926,2024-11-14,T1,M04,P03,OP01,480,338,906,830,76
RUN03927,2024-11-14,T1,M05,P04,OP01,480,429,3063,3063,0
RUN03928,2024-11-14,T1,M06,P02,OP13,480,358,3673,3533,140
RUN03929,2024-11-14,T1,M08,P01,OP16,480,320,1140,1082,58
RUN03930,2024-11-14,T1,M09,P04,OP01,480,428,2515,2500,15
RUN03931,2024-11-14,T1,M10,P03,OP16,480,384,1100,1071,29
RUN03932,2024-11-14,T1,M11,P01,OP01,480,403,927,904,23
RUN03933,2024-11-14,T1,M12,P03,OP04,480,369,669,622,47
RUN03934,2024-11-14,T2,M01,P02,OP14,480,455,2241,2159,82
RUN03935,2024-11-14,T2,M02,P03,OP14,480,436,1966,1790,176
RUN03936,2024-11-14,T2,M03,P04,OP02,480,457,1284,1230,54
RUN03937,2024-11-14,T2,M04,P04,OP05,480,311,834,786,48
RUN03938,2024-11-14,T2,M05,P01,OP08,480,386,2757,2717,40
RUN03939,2024-11-14,T2,M07,P01,OP17,480,340,1357,1312,45
RUN03940,2024-11-14,T2,M08,P03,OP11,480,354,1386,1284,102
RUN03941,2024-11-14,T2,M09,P01,OP11,480,387,2200,2200,0
RUN03942,2024-11-14,T2,M11,P04,OP17,480,407,922,878,44
RUN03943,2024-11-14,T2,M12,P05,OP11,480,372,656,615,41
RUN03944,2024-11-14,T3,M01,P04,OP12,480,401,1899,1830,69
RUN03945,2024-11-14,T3,M02,P01,OP12,480,449,1930,1844,86
RUN03946,2024-11-14,T3,M03,P02,OP12,480,395,1185,1185,0
RUN03947,2024-11-14,T3,M04,P01,OP03,480,345,968,931,37
RUN03948,2024-11-14,T3,M05,P01,OP12,480,384,2765,2704,61
RUN03949,2024-11-14,T3,M06,P03,OP06,480,405,4612,4377,235
RUN03950,2024-11-14,T3,M07,P04,OP06,480,374,1494,1493,1
RUN03951,2024-11-14,T3,M08,P03,OP09,480,368,1347,1261,86
RUN03952,2024-11-14,T3,M09,P02,OP03,480,386,2157,2141,16
RUN03953,2024-11-14,T3,M10,P05,OP06,480,366,1125,1121,4
RUN03954,2024-11-14,T3,M11,P01,OP03,480,401,938,898,40
RUN03955,2024-11-14,T3,M12,P01,OP03,480,410,639,598,41
RUN03956,2024-11-15,T1,M01,P01,OP01,480,415,2009,1938,71
RUN03957,2024-11-15,T1,M02,P01,OP01,480,385,1615,1504,111
RUN03958,2024-11-15,T1,M03,P03,OP04,480,403,1027,1005,22
RUN03959,2024-11-15,T1,M04,P03,OP13,480,344,932,851,81
RUN03960,2024-11-15,T1,M05,P04,OP01,480,411,2950,2950,0
RUN03961,2024-11-15,T1,M06,P03,OP07,480,385,4200,4118,82
RUN03962,2024-11-15,T1,M07,P05,OP13,480,408,1551,1551,0
RUN03963,2024-11-15,T1,M08,P05,OP10,480,350,1202,1118,84
RUN03964,2024-11-15,T1,M09,P04,OP01,480,403,2358,2343,15
RUN03965,2024-11-15,T1,M10,P05,OP16,480,397,1181,1115,66
RUN03966,2024-11-15,T1,M11,P03,OP01,480,403,900,867,33
RUN03967,2024-11-15,T1,M12,P03,OP01,480,324,589,548,41
RUN03968,2024-11-15,T2,M01,P04,OP11,480,432,2028,1987,41
RUN03969,2024-11-15,T2,M02,P02,OP02,480,395,1715,1656,59
RUN03970,2024-11-15,T2,M03,P02,OP11,480,398,1088,1084,4
RUN03971,2024-11-15,T2,M04,P01,OP08,480,398,1049,1032,17
RUN03972,2024-11-15,T2,M05,P01,OP14,480,383,2872,2760,112
RUN03973,2024-11-15,T2,M06,P02,OP17,480,352,3766,3550,216
RUN03974,2024-11-15,T2,M07,P05,OP14,480,425,1404,1361,43
RUN03975,2024-11-15,T2,M08,P03,OP14,480,371,1301,1215,86
RUN03976,2024-11-15,T2,M09,P02,OP17,480,379,2078,2078,0
RUN03977,2024-11-15,T2,M10,P04,OP05,480,369,1106,1050,56
RUN03978,2024-11-15,T2,M11,P03,OP02,480,442,1006,976,30
RUN03979,2024-11-15,T2,M12,P05,OP08,480,342,559,506,53
RUN03980,2024-11-15,T3,M01,P04,OP09,480,420,2053,1971,82
RUN03981,2024-11-15,T3,M02,P01,OP18,480,398,1990,1923,67
RUN03982,2024-11-15,T3,M04,P01,OP12,480,373,952,918,34
RUN03983,2024-11-15,T3,M05,P05,OP03,480,464,3150,3104,46
RUN03984,2024-11-15,T3,M06,P01,OP03,480,420,4633,4511,122
RUN03985,2024-11-15,T3,M07,P05,OP06,480,426,1489,1426,63
RUN03986,2024-11-15,T3,M08,P05,OP03,480,389,1384,1304,80
RUN03987,2024-11-15,T3,M09,P05,OP15,480,405,2125,2040,85
RUN03988,2024-11-15,T3,M10,P03,OP06,480,358,1119,1114,5
RUN03989,2024-11-15,T3,M11,P02,OP06,480,417,959,934,25
RUN03990,2024-11-15,T3,M12,P05,OP15,480,367,631,573,58
RUN03991,2024-11-16,T1,M01,P03,OP04,480,421,2105,2091,14
RUN03992,2024-11-16,T1,M04,P05,OP04,480,393,963,901,62
RUN03993,2024-11-16,T1,M05,P03,OP10,480,438,3285,3220,65
RUN03994,2024-11-16,T1,M06,P04,OP16,480,377,4365,4330,35
RUN03995,2024-11-16,T1,M07,P05,OP04,480,430,1582,1523,59
RUN03996,2024-11-16,T1,M08,P01,OP04,480,338,1275,1183,92
RUN03997,2024-11-16,T1,M09,P05,OP13,480,440,2445,2343,102
RUN03998,2024-11-16,T1,M11,P04,OP01,480,432,984,982,2
RUN03999,2024-11-16,T1,M12,P03,OP13,480,349,599,542,57
RUN04000,2024-11-16,T2,M02,P04,OP05,480,404,1784,1742,42
RUN04001,2024-11-16,T2,M03,P04,OP14,480,302,782,752,30
RUN04002,2024-11-16,T2,M04,P02,OP02,480,269,670,641,29
RUN04003,2024-11-16,T2,M07,P01,OP05,480,428,1698,1651,47
RUN04004,2024-11-16,T2,M11,P05,OP11,480,419,982,953,29
RUN04005,2024-11-16,T3,M03,P05,OP09,480,377,1051,1035,16
RUN04006,2024-11-16,T3,M05,P02,OP12,480,376,2806,2715,91
RUN04007,2024-11-16,T3,M06,P05,OP18,480,371,3862,3579,283
RUN04008,2024-11-16,T3,M08,P05,OP06,480,390,1406,1307,99
RUN04009,2024-11-16,T3,M09,P03,OP03,480,431,2464,2342,122
RUN04010,2024-11-16,T3,M11,P03,OP15,480,402,950,950,0
RUN04011,2024-11-17,T1,M01,P04,OP10,480,427,2070,1970,100
RUN04012,2024-11-17,T1,M02,P03,OP16,480,425,2085,1958,127
RUN04013,2024-11-17,T1,M06,P02,OP01,480,405,4335,4143,192
RUN04014,2024-11-17,T1,M07,P01,OP04,480,433,1619,1537,82
RUN04015,2024-11-17,T1,M09,P04,OP01,480,429,2293,2188,105
RUN04016,2024-11-17,T2,M01,P05,OP11,480,395,1903,1889,14
RUN04017,2024-11-17,T2,M02,P03,OP17,480,345,1484,1459,25
RUN04018,2024-11-17,T2,M05,P02,OP05,480,407,2804,2804,0
RUN04019,2024-11-17,T2,M06,P05,OP17,480,377,4045,3798,247
RUN04020,2024-11-17,T2,M07,P04,OP17,480,397,1429,1369,60
RUN04021,2024-11-17,T2,M09,P04,OP08,480,367,2141,2122,19
RUN04022,2024-11-17,T2,M10,P01,OP08,480,408,1207,1175,32
RUN04023,2024-11-17,T2,M11,P05,OP11,480,418,967,940,27
RUN04024,2024-11-17,T2,M12,P01,OP05,480,373,649,628,21
RUN04025,2024-11-17,T3,M02,P04,OP03,480,391,1621,1580,41
RUN04026,2024-11-17,T3,M05,P02,OP03,480,469,3517,3409,108
RUN04027,2024-11-17,T3,M06,P01,OP12,480,339,3766,3477,289
RUN04028,2024-11-17,T3,M07,P02,OP03,480,423,1519,1507,12
RUN04029,2024-11-17,T3,M08,P05,OP09,480,398,1387,1288,99
RUN04030,2024-11-18,T1,M01,P01,OP16,480,400,1866,1802,64
RUN04031,2024-11-18,T1,M02,P02,OP01,480,387,1737,1720,17
RUN04032,2024-11-18,T1,M03,P03,OP10,480,416,1231,1201,30
RUN04033,2024-11-18,T1,M04,P04,OP16,480,275,766,703,63
RUN04034,2024-11-18,T1,M05,P03,OP07,480,422,3058,3058,0
RUN04035,2024-11-18,T1,M06,P03,OP04,480,354,3667,3489,178
RUN04036,2024-11-18,T1,M07,P05,OP07,480,389,1439,1401,38
RUN04037,2024-11-18,T1,M08,P01,OP01,480,455,1725,1628,97
RUN04038,2024-11-18,T1,M09,P01,OP10,480,424,2270,2270,0
RUN04039,2024-11-18,T1,M10,P03,OP04,480,395,1204,1162,42
RUN04040,2024-11-18,T1,M11,P03,OP10,480,426,899,870,29
RUN04041,2024-11-18,T1,M12,P01,OP10,480,264,485,457,28
RUN04042,2024-11-18,T2,M01,P01,OP14,480,428,2054,2052,2
RUN04043,2024-11-18,T2,M02,P04,OP14,480,420,1970,1881,89
RUN04044,2024-11-18,T2,M03,P05,OP14,480,319,931,931,0
RUN04045,2024-11-18,T2,M04,P01,OP17,480,345,853,791,62
RUN04046,2024-11-18,T2,M05,P02,OP02,480,415,3097,3097,0
RUN04047,2024-11-18,T2,M06,P04,OP11,480,382,4275,3999,276
RUN04048,2024-11-18,T2,M08,P03,OP08,480,266,946,910,36
RUN04049,2024-11-18,T2,M09,P04,OP05,480,350,2012,1949,63
RUN04050,2024-11-18,T2,M11,P01,OP14,480,424,918,906,12
RUN04051,2024-11-18,T2,M12,P01,OP11,480,332,613,579,34
RUN04052,2024-11-18,T3,M01,P03,OP12,480,443,2118,2092,26
RUN04053,2024-11-18,T3,M02,P05,OP09,480,377,1720,1650,70
RUN04054,2024-11-18,T3,M03,P04,OP12,480,406,1072,1067,5
RUN04055,2024-11-18,T3,M04,P04,OP03,480,363,973,903,70
RUN04056,2024-11-18,T3,M05,P04,OP12,480,409,2762,2750,12
RUN04057,2024-11-18,T3,M06,P03,OP12,480,396,4430,4266,164
RUN04058,2024-11-18,T3,M07,P04,OP18,480,370,1437,1434,3
RUN04059,2024-11-18,T3,M08,P04,OP03,480,399,1352,1331,21
RUN04060,2024-11-18,T3,M09,P01,OP09,480,396,2058,2020,38
RUN04061,2024-11-18,T3,M10,P05,OP06,480,383,1149,1063,86
RUN04062,2024-11-18,T3,M11,P01,OP15,480,424,937,937,0
RUN04063,2024-11-18,T3,M12,P01,OP03,480,338,578,535,43
RUN04064,2024-11-19,T1,M02,P02,OP07,480,433,1887,1871,16
RUN04065,2024-11-19,T1,M03,P05,OP04,480,379,938,919,19
RUN04066,2024-11-19,T1,M04,P01,OP07,480,361,945,882,63
