event_id,run_id,machine_id,production_date,reason_id,duration_min
EVT010682,RUN01996,M11,2024-09-07,R10,16
EVT010683,RUN01997,M01,2024-09-08,R09,5
EVT010684,RUN01997,M01,2024-09-08,R09,10
EVT010685,RUN01997,M01,2024-09-08,R05,41
EVT010686,RUN01997,M01,2024-09-08,R01,2
EVT010687,RUN01997,M01,2024-09-08,R06,10
EVT010688,RUN01997,M01,2024-09-08,R01,20
EVT010689,RUN01998,M02,2024-09-08,R06,12
EVT010690,RUN01998,M02,2024-09-08,R04,3
EVT010691,RUN01998,M02,2024-09-08,R05,27
EVT010692,RUN01998,M02,2024-09-08,R04,5
EVT010693,RUN01998,M02,2024-09-08,R04,45
EVT010694,RUN01998,M02,2024-09-08,R09,5
EVT010695,RUN01999,M06,2024-09-08,R09,4
EVT010696,RUN01999,M06,2024-09-08,R09,4
EVT010697,RUN01999,M06,2024-09-08,R05,1
EVT010698,RUN01999,M06,2024-09-08,R14,3
EVT010699,RUN01999,M06,2024-09-08,R07,28
EVT010700,RUN01999,M06,2024-09-08,R05,6
EVT010701,RUN01999,M06,2024-09-08,R04,11
EVT010702,RUN01999,M06,2024-09-08,R01,79
EVT010703,RUN02000,M12,2024-09-08,R14,10
EVT010704,RUN02000,M12,2024-09-08,R05,4
EVT010705,RUN02000,M12,2024-09-08,R15,26
EVT010706,RUN02000,M12,2024-09-08,R04,2
EVT010707,RUN02000,M12,2024-09-08,R09,1
EVT010708,RUN02000,M12,2024-09-08,R04,53
EVT010709,RUN02000,M12,2024-09-08,R09,3
EVT010710,RUN02000,M12,2024-09-08,R14,9
EVT010711,RUN02000,M12,2024-09-08,R13,4
EVT010712,RUN02001,M02,2024-09-08,R01,17
EVT010713,RUN02001,M02,2024-09-08,R09,1
EVT010714,RUN02001,M02,2024-09-08,R04,12
EVT010715,RUN02001,M02,2024-09-08,R09,1
EVT010716,RUN02001,M02,2024-09-08,R10,5
EVT010717,RUN02001,M02,2024-09-08,R05,29
EVT010718,RUN02001,M02,2024-09-08,R07,16
EVT010719,RUN02002,M07,2024-09-08,R09,1
EVT010720,RUN02002,M07,2024-09-08,R09,5
EVT010721,RUN02002,M07,2024-09-08,R02,33
EVT010722,RUN02002,M07,2024-09-08,R05,14
EVT010723,RUN02003,M09,2024-09-08,R04,53
EVT010724,RUN02003,M09,2024-09-08,R11,13
EVT010725,RUN02004,M10,2024-09-08,R11,28
EVT010726,RUN02004,M10,2024-09-08,R03,9
EVT010727,RUN02004,M10,2024-09-08,R12,2
EVT010728,RUN02004,M10,2024-09-08,R06,2
EVT010729,RUN02004,M10,2024-09-08,R09,1
EVT010730,RUN02004,M10,2024-09-08,R05,12
EVT010731,RUN02004,M10,2024-09-08,R05,20
EVT010732,RUN02004,M10,2024-09-08,R02,95
EVT010733,RUN02005,M11,2024-09-08,R10,10
EVT010734,RUN02005,M11,2024-09-08,R14,6
EVT010735,RUN02006,M02,2024-09-08,R01,12
EVT010736,RUN02006,M02,2024-09-08,R06,27
EVT010737,RUN02006,M02,2024-09-08,R12,3
EVT010738,RUN02006,M02,2024-09-08,R08,28
EVT010739,RUN02006,M02,2024-09-08,R05,9
EVT010740,RUN02006,M02,2024-09-08,R15,25
EVT010741,RUN02007,M03,2024-09-08,R05,5
EVT010742,RUN02007,M03,2024-09-08,R14,12
EVT010743,RUN02007,M03,2024-09-08,R09,4
EVT010744,RUN02007,M03,2024-09-08,R05,18
EVT010745,RUN02007,M03,2024-09-08,R10,1
EVT010746,RUN02007,M03,2024-09-08,R02,17
EVT010747,RUN02008,M04,2024-09-08,R06,20
EVT010748,RUN02008,M04,2024-09-08,R14,3
EVT010749,RUN02008,M04,2024-09-08,R06,27
EVT010750,RUN02008,M04,2024-09-08,R01,38
EVT010751,RUN02008,M04,2024-09-08,R06,5
EVT010752,RUN02008,M04,2024-09-08,R06,6
EVT010753,RUN02008,M04,2024-09-08,R10,26
EVT010754,RUN02009,M06,2024-09-08,R04,20
EVT010755,RUN02009,M06,2024-09-08,R04,5
EVT010756,RUN02009,M06,2024-09-08,R05,16
EVT010757,RUN02009,M06,2024-09-08,R03,1
EVT010758,RUN02009,M06,2024-09-08,R01,7
EVT010759,RUN02009,M06,2024-09-08,R03,15
EVT010760,RUN02009,M06,2024-09-08,R06,4
EVT010761,RUN02009,M06,2024-09-08,R12,10
EVT010762,RUN02009,M06,2024-09-08,R01,8
EVT010763,RUN02009,M06,2024-09-08,R15,67
EVT010764,RUN02010,M08,2024-09-08,R01,50
EVT010765,RUN02010,M08,2024-09-08,R04,113
EVT010766,RUN02011,M09,2024-09-08,R09,1
EVT010767,RUN02011,M09,2024-09-08,R04,60
EVT010768,RUN02011,M09,2024-09-08,R01,26
EVT010769,RUN02012,M01,2024-09-09,R01,10
EVT010770,RUN02012,M01,2024-09-09,R08,15
EVT010771,RUN02012,M01,2024-09-09,R01,98
EVT010772,RUN02013,M02,2024-09-09,R15,10
EVT010773,RUN02013,M02,2024-09-09,R09,1
EVT010774,RUN02013,M02,2024-09-09,R06,1
EVT010775,RUN02013,M02,2024-09-09,R01,55
EVT010776,RUN02013,M02,2024-09-09,R12,5
EVT010777,RUN02014,M03,2024-09-09,R09,8
EVT010778,RUN02014,M03,2024-09-09,R14,8
EVT010779,RUN02014,M03,2024-09-09,R03,17
EVT010780,RUN02014,M03,2024-09-09,R14,3
EVT010781,RUN02014,M03,2024-09-09,R14,1
EVT010782,RUN02014,M03,2024-09-09,R10,1
EVT010783,RUN02014,M03,2024-09-09,R11,1
EVT010784,RUN02014,M03,2024-09-09,R05,26
EVT010785,RUN02014,M03,2024-09-09,R06,25
EVT010786,RUN02014,M03,2024-09-09,R06,63
EVT010787,RUN02015,M04,2024-09-09,R04,25
EVT010788,RUN02015,M04,2024-09-09,R05,9
EVT010789,RUN02015,M04,2024-09-09,R12,9
EVT010790,RUN02015,M04,2024-09-09,R09,1
EVT010791,RUN02015,M04,2024-09-09,R10,6
EVT010792,RUN02015,M04,2024-09-09,R05,16
EVT010793,RUN02015,M04,2024-09-09,R01,13
EVT010794,RUN02015,M04,2024-09-09,R11,2
EVT010795,RUN02015,M04,2024-09-09,R14,7
EVT010796,RUN02015,M04,2024-09-09,R07,17
EVT010797,RUN02015,M04,2024-09-09,R10,8
EVT010798,RUN02015,M04,2024-09-09,R11,3
EVT010799,RUN02015,M04,2024-09-09,R09,14
EVT010800,RUN02015,M04,2024-09-09,R05,71
EVT010801,RUN02016,M05,2024-09-09,R10,1
EVT010802,RUN02016,M05,2024-09-09,R01,25
EVT010803,RUN02016,M05,2024-09-09,R13,3
EVT010804,RUN02016,M05,2024-09-09,R05,3
EVT010805,RUN02016,M05,2024-09-09,R14,2
EVT010806,RUN02016,M05,2024-09-09,R06,27
EVT010807,RUN02017,M06,2024-09-09,R05,6
EVT010808,RUN02017,M06,2024-09-09,R02,36
EVT010809,RUN02017,M06,2024-09-09,R04,6
EVT010810,RUN02017,M06,2024-09-09,R04,11
EVT010811,RUN02018,M07,2024-09-09,R07,38
EVT010812,RUN02018,M07,2024-09-09,R15,4
EVT010813,RUN02018,M07,2024-09-09,R09,8
EVT010814,RUN02018,M07,2024-09-09,R14,7
EVT010815,RUN02018,M07,2024-09-09,R02,2
EVT010816,RUN02018,M07,2024-09-09,R05,47
EVT010817,RUN02019,M08,2024-09-09,R06,1
EVT010818,RUN02019,M08,2024-09-09,R04,11
EVT010819,RUN02019,M08,2024-09-09,R06,3
EVT010820,RUN02019,M08,2024-09-09,R03,29
EVT010821,RUN02019,M08,2024-09-09,R13,1
EVT010822,RUN02019,M08,2024-09-09,R04,59
EVT010823,RUN02019,M08,2024-09-09,R11,5
EVT010824,RUN02019,M08,2024-09-09,R09,1
EVT010825,RUN02019,M08,2024-09-09,R12,26
EVT010826,RUN02019,M08,2024-09-09,R09,12
EVT010827,RUN02019,M08,2024-09-09,R01,6
EVT010828,RUN02020,M09,2024-09-09,R02,39
EVT010829,RUN02020,M09,2024-09-09,R01,69
EVT010830,RUN02021,M10,2024-09-09,R14,6
EVT010831,RUN02021,M10,2024-09-09,R06,19
EVT010832,RUN02021,M10,2024-09-09,R09,10
EVT010833,RUN02021,M10,2024-09-09,R10,30
EVT010834,RUN02021,M10,2024-09-09,R13,38
EVT010835,RUN02022,M11,2024-09-09,R04,25
EVT010836,RUN02022,M11,2024-09-09,R05,26
EVT010837,RUN02022,M11,2024-09-09,R12,22
EVT010838,RUN02022,M11,2024-09-09,R03,8
EVT010839,RUN02023,M12,2024-09-09,R09,5
EVT010840,RUN02023,M12,2024-09-09,R01,2
EVT010841,RUN02023,M12,2024-09-09,R14,11
EVT010842,RUN02023,M12,2024-09-09,R05,2
EVT010843,RUN02023,M12,2024-09-09,R04,38
EVT010844,RUN02023,M12,2024-09-09,R14,6
EVT010845,RUN02023,M12,2024-09-09,R01,23
EVT010846,RUN02023,M12,2024-09-09,R14,2
EVT010847,RUN02023,M12,2024-09-09,R14,7
EVT010848,RUN02023,M12,2024-09-09,R03,2
EVT010849,RUN02023,M12,2024-09-09,R03,22
EVT010850,RUN02023,M12,2024-09-09,R09,2
EVT010851,RUN02023,M12,2024-09-09,R04,87
EVT010852,RUN02024,M01,2024-09-09,R01,11
EVT010853,RUN02024,M01,2024-09-09,R05,4
EVT010854,RUN02024,M01,2024-09-09,R04,114
EVT010855,RUN02025,M02,2024-09-09,R06,20
EVT010856,RUN02025,M02,2024-09-09,R14,7
EVT010857,RUN02025,M02,2024-09-09,R05,27
EVT010858,RUN02026,M03,2024-09-09,R14,2
EVT010859,RUN02026,M03,2024-09-09,R05,18
EVT010860,RUN02026,M03,2024-09-09,R10,41
EVT010861,RUN02027,M04,2024-09-09,R12,16
EVT010862,RUN02027,M04,2024-09-09,R14,4
EVT010863,RUN02027,M04,2024-09-09,R04,5
EVT010864,RUN02027,M04,2024-09-09,R09,9
EVT010865,RUN02027,M04,2024-09-09,R03,42
EVT010866,RUN02027,M04,2024-09-09,R07,5
EVT010867,RUN02027,M04,2024-09-09,R09,3
EVT010868,RUN02027,M04,2024-09-09,R01,12
EVT010869,RUN02027,M04,2024-09-09,R11,6
EVT010870,RUN02027,M04,2024-09-09,R05,47
EVT010871,RUN02028,M05,2024-09-09,R05,27
EVT010872,RUN02028,M05,2024-09-09,R04,117
EVT010873,RUN02029,M06,2024-09-09,R15,1
EVT010874,RUN02029,M06,2024-09-09,R01,20
EVT010875,RUN02029,M06,2024-09-09,R05,1
EVT010876,RUN02029,M06,2024-09-09,R05,20
EVT010877,RUN02029,M06,2024-09-09,R13,1
EVT010878,RUN02029,M06,2024-09-09,R07,12
EVT010879,RUN02030,M07,2024-09-09,R04,75
EVT010880,RUN02031,M08,2024-09-09,R13,88
EVT010881,RUN02031,M08,2024-09-09,R10,4
EVT010882,RUN02031,M08,2024-09-09,R04,6
EVT010883,RUN02031,M08,2024-09-09,R04,10
EVT010884,RUN02031,M08,2024-09-09,R14,8
EVT010885,RUN02031,M08,2024-09-09,R03,13
EVT010886,RUN02031,M08,2024-09-09,R03,18
EVT010887,RUN02032,M09,2024-09-09,R09,7
EVT010888,RUN02032,M09,2024-09-09,R09,5
EVT010889,RUN02032,M09,2024-09-09,R08,14
EVT010890,RUN02032,M09,2024-09-09,R15,7
EVT010891,RUN02032,M09,2024-09-09,R01,36
EVT010892,RUN02033,M10,2024-09-09,R15,1
EVT010893,RUN02033,M10,2024-09-09,R09,2
EVT010894,RUN02033,M10,2024-09-09,R01,68
EVT010895,RUN02033,M10,2024-09-09,R09,7
EVT010896,RUN02033,M10,2024-09-09,R04,57
EVT010897,RUN02034,M11,2024-09-09,R06,1
EVT010898,RUN02034,M11,2024-09-09,R01,78
EVT010899,RUN02035,M12,2024-09-09,R02,111
EVT010900,RUN02036,M02,2024-09-09,R08,10
EVT010901,RUN02036,M02,2024-09-09,R03,1
EVT010902,RUN02036,M02,2024-09-09,R02,104
EVT010903,RUN02036,M02,2024-09-09,R05,1
EVT010904,RUN02036,M02,2024-09-09,R09,1
EVT010905,RUN02037,M03,2024-09-09,R12,5
EVT010906,RUN02037,M03,2024-09-09,R01,8
EVT010907,RUN02037,M03,2024-09-09,R03,7
EVT010908,RUN02037,M03,2024-09-09,R09,3
EVT010909,RUN02037,M03,2024-09-09,R09,2
EVT010910,RUN02037,M03,2024-09-09,R02,7
EVT010911,RUN02037,M03,2024-09-09,R11,1
EVT010912,RUN02037,M03,2024-09-09,R11,1
EVT010913,RUN02037,M03,2024-09-09,R09,4
EVT010914,RUN02037,M03,2024-09-09,R01,27
EVT010915,RUN02037,M03,2024-09-09,R06,14
EVT010916,RUN02037,M03,2024-09-09,R12,1
EVT010917,RUN02037,M03,2024-09-09,R09,1
EVT010918,RUN02037,M03,2024-09-09,R05,1
EVT010919,RUN02037,M03,2024-09-09,R05,3
EVT010920,RUN02037,M03,2024-09-09,R08,15
EVT010921,RUN02038,M04,2024-09-09,R05,1
EVT010922,RUN02038,M04,2024-09-09,R02,126
EVT010923,RUN02039,M05,2024-09-09,R09,2
EVT010924,RUN02039,M05,2024-09-09,R14,5
EVT010925,RUN02039,M05,2024-09-09,R08,16
EVT010926,RUN02039,M05,2024-09-09,R05,4
EVT010927,RUN02039,M05,2024-09-09,R01,31
EVT010928,RUN02040,M06,2024-09-09,R13,7
EVT010929,RUN02040,M06,2024-09-09,R04,72
EVT010930,RUN02040,M06,2024-09-09,R05,11
EVT010931,RUN02040,M06,2024-09-09,R01,8
EVT010932,RUN02040,M06,2024-09-09,R02,5
EVT010933,RUN02040,M06,2024-09-09,R06,3
EVT010934,RUN02040,M06,2024-09-09,R03,14
EVT010935,RUN02041,M08,2024-09-09,R14,2
EVT010936,RUN02041,M08,2024-09-09,R13,10
EVT010937,RUN02041,M08,2024-09-09,R08,22
EVT010938,RUN02041,M08,2024-09-09,R02,1
EVT010939,RUN02041,M08,2024-09-09,R06,2
EVT010940,RUN02041,M08,2024-09-09,R08,13
EVT010941,RUN02041,M08,2024-09-09,R02,49
EVT010942,RUN02041,M08,2024-09-09,R01,3
EVT010943,RUN02041,M08,2024-09-09,R09,3
EVT010944,RUN02041,M08,2024-09-09,R05,3
EVT010945,RUN02042,M09,2024-09-09,R06,1
EVT010946,RUN02042,M09,2024-09-09,R02,90
EVT010947,RUN02043,M10,2024-09-09,R04,22
EVT010948,RUN02043,M10,2024-09-09,R03,19
EVT010949,RUN02043,M10,2024-09-09,R12,21
EVT010950,RUN02044,M11,2024-09-09,R09,7
EVT010951,RUN02044,M11,2024-09-09,R12,25
EVT010952,RUN02045,M01,2024-09-10,R10,7
EVT010953,RUN02045,M01,2024-09-10,R05,21
EVT010954,RUN02045,M01,2024-09-10,R09,3
EVT010955,RUN02045,M01,2024-09-10,R09,5
EVT010956,RUN02045,M01,2024-09-10,R14,11
EVT010957,RUN02046,M02,2024-09-10,R14,7
EVT010958,RUN02046,M02,2024-09-10,R06,8
EVT010959,RUN02046,M02,2024-09-10,R12,39
EVT010960,RUN02046,M02,2024-09-10,R10,14
EVT010961,RUN02046,M02,2024-09-10,R05,11
EVT010962,RUN02046,M02,2024-09-10,R13,30
EVT010963,RUN02046,M02,2024-09-10,R09,1
EVT010964,RUN02046,M02,2024-09-10,R01,3
EVT010965,RUN02046,M02,2024-09-10,R08,16
EVT010966,RUN02047,M03,2024-09-10,R09,9
EVT010967,RUN02047,M03,2024-09-10,R07,67
EVT010968,RUN02048,M04,2024-09-10,R12,14
EVT010969,RUN02048,M04,2024-09-10,R13,10
EVT010970,RUN02048,M04,2024-09-10,R01,27
EVT010971,RUN02048,M04,2024-09-10,R10,1
EVT010972,RUN02048,M04,2024-09-10,R10,10
EVT010973,RUN02048,M04,2024-09-10,R02,34
EVT010974,RUN02048,M04,2024-09-10,R02,17
EVT010975,RUN02049,M05,2024-09-10,R03,15
EVT010976,RUN02049,M05,2024-09-10,R02,33
EVT010977,RUN02050,M06,2024-09-10,R01,7
EVT010978,RUN02050,M06,2024-09-10,R06,5
EVT010979,RUN02050,M06,2024-09-10,R04,1
EVT010980,RUN02050,M06,2024-09-10,R05,27
EVT010981,RUN02050,M06,2024-09-10,R06,4
EVT010982,RUN02050,M06,2024-09-10,R05,14
EVT010983,RUN02050,M06,2024-09-10,R05,17
EVT010984,RUN02050,M06,2024-09-10,R15,1
EVT010985,RUN02050,M06,2024-09-10,R03,3
EVT010986,RUN02050,M06,2024-09-10,R06,1
EVT010987,RUN02050,M06,2024-09-10,R06,31
EVT010988,RUN02051,M07,2024-09-10,R09,1
EVT010989,RUN02051,M07,2024-09-10,R05,21
EVT010990,RUN02051,M07,2024-09-10,R03,4
EVT010991,RUN02051,M07,2024-09-10,R01,11
EVT010992,RUN02051,M07,2024-09-10,R11,14
EVT010993,RUN02051,M07,2024-09-10,R12,1
EVT010994,RUN02051,M07,2024-09-10,R15,12
EVT010995,RUN02051,M07,2024-09-10,R13,47
EVT010996,RUN02052,M08,2024-09-10,R02,77
EVT010997,RUN02052,M08,2024-09-10,R04,31
EVT010998,RUN02053,M09,2024-09-10,R09,6
EVT010999,RUN02053,M09,2024-09-10,R10,22
EVT011000,RUN02053,M09,2024-09-10,R09,3
EVT011001,RUN02053,M09,2024-09-10,R12,34
EVT011002,RUN02053,M09,2024-09-10,R11,22
EVT011003,RUN02054,M10,2024-09-10,R14,3
EVT011004,RUN02054,M10,2024-09-10,R05,34
EVT011005,RUN02054,M10,2024-09-10,R10,12
EVT011006,RUN02054,M10,2024-09-10,R05,32
EVT011007,RUN02054,M10,2024-09-10,R08,13
EVT011008,RUN02054,M10,2024-09-10,R12,7
EVT011009,RUN02054,M10,2024-09-10,R09,3
EVT011010,RUN02054,M10,2024-09-10,R09,1
EVT011011,RUN02054,M10,2024-09-10,R06,9
EVT011012,RUN02055,M11,2024-09-10,R03,21
EVT011013,RUN02056,M12,2024-09-10,R04,45
EVT011014,RUN02056,M12,2024-09-10,R07,3
EVT011015,RUN02056,M12,2024-09-10,R08,27
EVT011016,RUN02056,M12,2024-09-10,R09,1
EVT011017,RUN02056,M12,2024-09-10,R12,1
EVT011018,RUN02056,M12,2024-09-10,R04,38
EVT011019,RUN02056,M12,2024-09-10,R04,4
EVT011020,RUN02057,M01,2024-09-10,R13,44
EVT011021,RUN02057,M01,2024-09-10,R05,18
EVT011022,RUN02057,M01,2024-09-10,R13,14
EVT011023,RUN02057,M01,2024-09-10,R10,16
EVT011024,RUN02058,M02,2024-09-10,R04,15
EVT011025,RUN02058,M02,2024-09-10,R07,57
EVT011026,RUN02059,M03,2024-09-10,R01,7
EVT011027,RUN02059,M03,2024-09-10,R13,9
EVT011028,RUN02059,M03,2024-09-10,R05,5
EVT011029,RUN02059,M03,2024-09-10,R05,5
EVT011030,RUN02059,M03,2024-09-10,R01,4
EVT011031,RUN02059,M03,2024-09-10,R13,1
EVT011032,RUN02059,M03,2024-09-10,R06,7
EVT011033,RUN02059,M03,2024-09-10,R10,2
EVT011034,RUN02059,M03,2024-09-10,R05,1
EVT011035,RUN02059,M03,2024-09-10,R13,23
EVT011036,RUN02060,M05,2024-09-10,R05,25
EVT011037,RUN02060,M05,2024-09-10,R06,1
EVT011038,RUN02060,M05,2024-09-10,R10,24
EVT011039,RUN02061,M06,2024-09-10,R06,2
EVT011040,RUN02061,M06,2024-09-10,R01,7
EVT011041,RUN02061,M06,2024-09-10,R06,18
EVT011042,RUN02061,M06,2024-09-10,R12,7
EVT011043,RUN02061,M06,2024-09-10,R11,40
EVT011044,RUN02062,M07,2024-09-10,R07,24
EVT011045,RUN02062,M07,2024-09-10,R04,32
EVT011046,RUN02063,M08,2024-09-10,R14,15
EVT011047,RUN02063,M08,2024-09-10,R06,12
EVT011048,RUN02063,M08,2024-09-10,R06,5
EVT011049,RUN02063,M08,2024-09-10,R04,23
EVT011050,RUN02063,M08,2024-09-10,R11,14
EVT011051,RUN02063,M08,2024-09-10,R14,2
EVT011052,RUN02063,M08,2024-09-10,R09,5
EVT011053,RUN02064,M09,2024-09-10,R08,7
EVT011054,RUN02064,M09,2024-09-10,R01,4
EVT011055,RUN02064,M09,2024-09-10,R09,1
EVT011056,RUN02064,M09,2024-09-10,R06,14
EVT011057,RUN02064,M09,2024-09-10,R05,19
EVT011058,RUN02064,M09,2024-09-10,R08,12
EVT011059,RUN02064,M09,2024-09-10,R13,23
EVT011060,RUN02064,M09,2024-09-10,R05,29
EVT011061,RUN02065,M10,2024-09-10,R04,62
EVT011062,RUN02065,M10,2024-09-10,R12,3
EVT011063,RUN02066,M11,2024-09-10,R14,1
EVT011064,RUN02066,M11,2024-09-10,R03,4
EVT011065,RUN02066,M11,2024-09-10,R10,21
EVT011066,RUN02067,M12,2024-09-10,R04,76
EVT011067,RUN02067,M12,2024-09-10,R05,21
EVT011068,RUN02067,M12,2024-09-10,R11,1
EVT011069,RUN02067,M12,2024-09-10,R02,1
EVT011070,RUN02067,M12,2024-09-10,R05,30
EVT011071,RUN02067,M12,2024-09-10,R10,20
EVT011072,RUN02067,M12,2024-09-10,R10,1
EVT011073,RUN02067,M12,2024-09-10,R05,1
EVT011074,RUN02067,M12,2024-09-10,R01,16
EVT011075,RUN02068,M01,2024-09-10,R06,24
EVT011076,RUN02068,M01,2024-09-10,R10,1
EVT011077,RUN02068,M01,2024-09-10,R01,20
EVT011078,RUN02068,M01,2024-09-10,R06,3
EVT011079,RUN02068,M01,2024-09-10,R11,1
EVT011080,RUN02068,M01,2024-09-10,R15,1
EVT011081,RUN02068,M01,2024-09-10,R02,16
EVT011082,RUN02068,M01,2024-09-10,R07,8
EVT011083,RUN02068,M01,2024-09-10,R10,4
EVT011084,RUN02068,M01,2024-09-10,R01,52
EVT011085,RUN02069,M02,2024-09-10,R03,54
EVT011086,RUN02069,M02,2024-09-10,R03,18
EVT011087,RUN02069,M02,2024-09-10,R05,18
EVT011088,RUN02069,M02,2024-09-10,R12,5
EVT011089,RUN02069,M02,2024-09-10,R01,5
EVT011090,RUN02070,M03,2024-09-10,R14,1
EVT011091,RUN02070,M03,2024-09-10,R09,1
EVT011092,RUN02070,M03,2024-09-10,R06,9
EVT011093,RUN02070,M03,2024-09-10,R06,17
EVT011094,RUN02070,M03,2024-09-10,R14,1
EVT011095,RUN02070,M03,2024-09-10,R11,1
EVT011096,RUN02070,M03,2024-09-10,R01,77
EVT011097,RUN02070,M03,2024-09-10,R06,1
EVT011098,RUN02070,M03,2024-09-10,R08,6
EVT011099,RUN02070,M03,2024-09-10,R06,11
EVT011100,RUN02071,M04,2024-09-10,R09,1
EVT011101,RUN02071,M04,2024-09-10,R11,30
EVT011102,RUN02071,M04,2024-09-10,R09,1
EVT011103,RUN02071,M04,2024-09-10,R09,6
EVT011104,RUN02071,M04,2024-09-10,R14,1
EVT011105,RUN02071,M04,2024-09-10,R10,1
EVT011106,RUN02071,M04,2024-09-10,R11,17
EVT011107,RUN02071,M04,2024-09-10,R12,15
EVT011108,RUN02071,M04,2024-09-10,R07,72
EVT011109,RUN02072,M06,2024-09-10,R06,16
EVT011110,RUN02072,M06,2024-09-10,R08,10
EVT011111,RUN02072,M06,2024-09-10,R12,100
EVT011112,RUN02073,M07,2024-09-10,R05,27
EVT011113,RUN02073,M07,2024-09-10,R04,114
EVT011114,RUN02074,M08,2024-09-10,R13,46
EVT011115,RUN02074,M08,2024-09-10,R04,26
EVT011116,RUN02075,M09,2024-09-10,R12,1
EVT011117,RUN02075,M09,2024-09-10,R06,26
EVT011118,RUN02076,M10,2024-09-10,R09,4
EVT011119,RUN02076,M10,2024-09-10,R06,3
EVT011120,RUN02076,M10,2024-09-10,R07,10
EVT011121,RUN02076,M10,2024-09-10,R01,40
EVT011122,RUN02076,M10,2024-09-10,R09,1
EVT011123,RUN02076,M10,2024-09-10,R03,2
EVT011124,RUN02076,M10,2024-09-10,R11,11
EVT011125,RUN02076,M10,2024-09-10,R06,20
EVT011126,RUN02076,M10,2024-09-10,R15,63
EVT011127,RUN02077,M11,2024-09-10,R05,45
EVT011128,RUN02077,M11,2024-09-10,R01,3
EVT011129,RUN02077,M11,2024-09-10,R10,3
EVT011130,RUN02077,M11,2024-09-10,R10,17
EVT011131,RUN02077,M11,2024-09-10,R04,8
EVT011132,RUN02077,M11,2024-09-10,R03,4
EVT011133,RUN02077,M11,2024-09-10,R04,81
EVT011134,RUN02078,M12,2024-09-10,R11,11
EVT011135,RUN02078,M12,2024-09-10,R12,15
EVT011136,RUN02078,M12,2024-09-10,R03,15
EVT011137,RUN02078,M12,2024-09-10,R05,1
EVT011138,RUN02078,M12,2024-09-10,R04,9
EVT011139,RUN02078,M12,2024-09-10,R01,15
EVT011140,RUN02078,M12,2024-09-10,R07,14
EVT011141,RUN02078,M12,2024-09-10,R06,9
EVT011142,RUN02078,M12,2024-09-10,R02,37
EVT011143,RUN02079,M01,2024-09-11,R09,16
EVT011144,RUN02079,M01,2024-09-11,R14,31
EVT011145,RUN02079,M01,2024-09-11,R01,14
EVT011146,RUN02079,M01,2024-09-11,R06,5
EVT011147,RUN02079,M01,2024-09-11,R03,35
EVT011148,RUN02080,M02,2024-09-11,R05,9
EVT011149,RUN02080,M02,2024-09-11,R06,20
EVT011150,RUN02080,M02,2024-09-11,R04,71
EVT011151,RUN02081,M03,2024-09-11,R04,60
EVT011152,RUN02082,M04,2024-09-11,R04,159
EVT011153,RUN02083,M05,2024-09-11,R01,2
EVT011154,RUN02083,M05,2024-09-11,R05,2
EVT011155,RUN02083,M05,2024-09-11,R06,11
EVT011156,RUN02083,M05,2024-09-11,R09,3
EVT011157,RUN02083,M05,2024-09-11,R05,2
EVT011158,RUN02083,M05,2024-09-11,R04,21
EVT011159,RUN02084,M06,2024-09-11,R03,15
EVT011160,RUN02084,M06,2024-09-11,R13,23
EVT011161,RUN02084,M06,2024-09-11,R02,5
EVT011162,RUN02084,M06,2024-09-11,R14,5
EVT011163,RUN02084,M06,2024-09-11,R14,10
EVT011164,RUN02084,M06,2024-09-11,R15,36
EVT011165,RUN02085,M07,2024-09-11,R08,16
EVT011166,RUN02085,M07,2024-09-11,R01,21
EVT011167,RUN02085,M07,2024-09-11,R09,1
EVT011168,RUN02085,M07,2024-09-11,R02,10
EVT011169,RUN02085,M07,2024-09-11,R09,3
EVT011170,RUN02085,M07,2024-09-11,R12,5
EVT011171,RUN02085,M07,2024-09-11,R05,13
EVT011172,RUN02085,M07,2024-09-11,R06,9
EVT011173,RUN02085,M07,2024-09-11,R05,3
EVT011174,RUN02085,M07,2024-09-11,R11,1
EVT011175,RUN02085,M07,2024-09-11,R05,1
EVT011176,RUN02085,M07,2024-09-11,R10,4
EVT011177,RUN02085,M07,2024-09-11,R01,1
EVT011178,RUN02085,M07,2024-09-11,R04,61
EVT011179,RUN02086,M08,2024-09-11,R12,11
EVT011180,RUN02086,M08,2024-09-11,R15,16
EVT011181,RUN02086,M08,2024-09-11,R09,1
EVT011182,RUN02086,M08,2024-09-11,R14,6
EVT011183,RUN02086,M08,2024-09-11,R07,16
EVT011184,RUN02086,M08,2024-09-11,R01,2
EVT011185,RUN02086,M08,2024-09-11,R01,160
EVT011186,RUN02087,M09,2024-09-11,R01,30
EVT011187,RUN02088,M11,2024-09-11,R09,4
EVT011188,RUN02088,M11,2024-09-11,R09,6
EVT011189,RUN02088,M11,2024-09-11,R10,13
EVT011190,RUN02088,M11,2024-09-11,R15,7
EVT011191,RUN02089,M12,2024-09-11,R04,18
EVT011192,RUN02089,M12,2024-09-11,R03,27
EVT011193,RUN02089,M12,2024-09-11,R12,10
EVT011194,RUN02089,M12,2024-09-11,R14,1
EVT011195,RUN02089,M12,2024-09-11,R02,10
EVT011196,RUN02089,M12,2024-09-11,R15,9
EVT011197,RUN02089,M12,2024-09-11,R14,1
EVT011198,RUN02089,M12,2024-09-11,R12,5
